Cppf_phi1,Cppf_phi2,Cppf_phi3,Cppf_phi4,Cppf_theta1,Cppf_theta2,Cppf_theta3,Cppf_theta4,cluster_size1,cluster_size2,cluster_size3,cluster_size4,Deltaphi12,Deltaphi23,Deltaphi34,Deltatheta12,Deltatheta23,Deltatheta34
792,787,778,773,14,14,13,13,1,3,2,2,5,9,5,0,1,0
956,951,946,946,20,19,20,21,3,3,1,1,5,5,0,1,-1,-1
365,360,360,360,13,16,15,16,1,1,1,2,5,0,0,-3,1,-1
224,224,224,224,18,19,18,19,1,1,3,1,0,0,0,-1,1,-1
923,918,918,918,14,14,13,13,2,3,3,2,5,0,0,0,1,0
187,187,187,187,18,17,18,16,3,2,1,2,0,0,0,1,-1,2
501,492,492,496,14,14,15,13,3,2,1,3,9,0,-4,0,-1,2
1003,1003,1003,998,13,14,12,13,1,1,2,2,0,0,5,-1,2,-1
281,276,276,271,14,17,15,16,3,4,2,3,5,0,5,-3,2,-1
1059,1050,1054,1050,20,19,20,18,3,1,1,3,9,-4,4,1,-1,2
182,1078,1078,1078,21,19,20,21,1,1,1,1,-896,0,0,2,-1,-1
192,187,187,187,18,19,18,19,2,1,2,1,5,0,0,-1,1,-1
886,871,867,862,18,19,18,18,3,3,2,1,15,4,5,-1,1,0
684,674,674,670,13,14,12,13,2,3,2,2,10,0,4,-1,2,-1
276,271,267,267,14,17,15,16,2,1,1,1,5,4,0,-3,2,-1
478,478,478,478,20,19,20,18,1,1,1,1,0,0,0,1,-1,2
768,764,759,764,13,14,12,13,2,3,1,1,4,5,-5,-1,2,-1
206,192,187,182,18,17,18,19,2,1,2,1,14,5,5,1,-1,-1
1017,1017,1012,1012,13,14,15,13,2,5,1,3,0,5,0,-1,-1,2
768,759,764,764,17,16,18,16,3,2,3,2,9,-5,0,1,-2,2
1073,1064,1064,1064,20,19,20,18,2,1,1,2,9,0,0,1,-1,2
557,548,543,548,18,19,18,18,1,1,1,1,9,5,-5,-1,1,0
492,487,487,482,14,17,15,16,3,1,1,1,5,0,5,-3,2,-1
890,890,890,895,14,14,13,13,4,3,1,1,0,0,-5,0,1,0
323,318,323,318,18,19,18,19,3,2,1,1,5,-5,5,-1,1,-1
553,548,548,543,18,17,18,18,1,1,2,2,5,0,5,1,-1,0
553,548,543,543,14,17,15,16,1,1,1,2,5,5,0,-3,2,-1
871,867,867,862,18,17,18,18,2,2,3,1,4,0,5,1,-1,0
271,257,257,201,14,14,15,16,3,2,2,1,14,0,56,0,-1,-1
192,1073,1068,1064,14,14,12,13,2,1,1,2,-881,5,4,0,2,-1
609,604,600,609,18,17,18,16,2,1,1,1,5,4,-9,1,-1,2
468,464,459,459,13,14,15,13,2,3,1,1,4,5,0,-1,-1,2
712,698,693,693,13,14,15,13,3,2,1,2,14,5,0,-1,-1,2
1026,1031,1021,1021,13,16,15,16,1,1,2,1,-5,10,0,-3,1,-1
918,918,918,914,18,19,18,19,1,2,2,1,0,0,4,-1,1,-1
473,464,468,464,17,16,15,16,1,1,5,3,9,-4,4,1,1,-1
201,192,192,192,18,17,18,19,3,1,1,3,9,0,0,1,-1,-1
379,374,374,374,17,16,15,16,3,3,1,1,5,0,0,1,1,-1
515,515,510,524,18,17,18,19,1,3,1,1,0,5,-14,1,-1,-1
314,314,309,314,14,17,15,16,2,1,1,2,0,5,-5,-3,2,-1
407,407,450,403,13,14,15,16,3,1,1,2,0,-43,47,-1,-1,-1
304,281,267,267,14,14,13,13,1,2,2,1,23,14,0,0,1,0
318,304,300,300,18,17,18,16,2,2,1,1,14,4,0,1,-1,2
1078,1073,1073,1073,13,14,12,13,1,2,3,2,5,0,0,-1,2,-1
993,989,984,979,13,14,12,13,3,3,1,3,4,5,5,-1,2,-1
642,646,642,642,17,16,18,18,1,3,1,1,-4,4,0,1,-2,0
567,557,562,557,14,14,15,13,3,2,2,1,10,-5,5,0,-1,2
337,323,328,337,13,14,15,13,1,2,1,1,14,-5,-9,-1,-1,2
220,220,220,215,18,19,18,19,2,1,1,2,0,0,5,-1,1,-1
759,750,745,740,20,19,20,18,1,1,1,1,9,5,5,1,-1,2
267,262,262,262,14,14,13,13,3,1,1,1,5,0,0,0,1,0
918,914,914,914,18,19,18,19,1,1,1,1,4,0,0,-1,1,-1
234,229,229,229,14,14,13,13,1,3,2,1,5,0,0,0,1,0
876,867,862,862,18,17,18,16,2,1,1,3,9,5,0,1,-1,2
1026,1031,1026,1031,20,19,18,18,1,3,3,1,-5,5,-5,1,1,0
998,998,1003,993,17,16,15,16,1,2,2,2,0,-5,10,1,1,-1
909,904,909,909,18,19,21,19,1,1,1,1,5,-5,0,-1,-2,2
989,979,984,984,13,14,15,13,2,2,2,1,10,-5,0,-1,-1,2
614,609,609,604,18,19,18,19,1,1,2,1,5,0,5,-1,1,-1
196,196,192,187,14,17,15,16,1,1,2,2,0,4,5,-3,2,-1
239,239,239,239,18,17,18,16,2,2,2,1,0,0,0,1,-1,2
674,670,670,670,17,16,15,16,2,1,2,1,4,0,0,1,1,-1
998,989,979,984,13,14,12,13,1,2,3,1,9,10,-5,-1,2,-1
726,712,707,698,13,16,15,16,1,1,2,1,14,5,9,-3,1,-1
810,810,806,810,14,17,15,16,2,2,3,1,0,4,-4,-3,2,-1
267,271,267,267,21,19,20,21,1,1,1,2,-4,4,0,2,-1,-1
478,707,712,707,20,16,15,16,1,2,2,1,-229,-5,5,4,1,-1
595,590,590,586,18,19,18,19,1,1,2,2,5,0,4,-1,1,-1
618,609,609,609,14,14,13,13,1,2,2,2,9,0,0,0,1,0
234,210,220,220,14,14,13,13,1,1,2,2,24,-10,0,0,1,0
1017,1017,1017,1017,20,19,20,21,1,1,2,1,0,0,0,1,-1,-1
754,745,740,740,20,19,20,21,1,2,2,1,9,5,0,1,-1,-1
276,271,276,271,14,17,15,16,1,1,1,2,5,-5,5,-3,2,-1
740,731,736,736,13,14,15,13,2,2,1,1,9,-5,0,-1,-1,2
290,281,281,281,18,19,18,19,2,1,1,2,9,0,0,-1,1,-1
342,332,337,332,20,19,18,18,3,1,2,1,10,-5,5,1,1,0
989,984,989,979,17,16,15,16,1,3,2,2,5,-5,10,1,1,-1
210,201,206,196,14,14,15,13,3,3,2,3,9,-5,10,0,-1,2
510,501,501,506,21,19,21,21,3,2,1,4,9,0,-5,2,-2,0
989,979,970,970,13,14,12,13,1,2,1,1,10,9,0,-1,2,-1
473,473,478,473,17,16,15,16,1,1,2,2,0,-5,5,1,1,-1
614,609,604,609,14,14,15,13,2,1,2,2,5,5,-5,0,-1,2
778,773,773,778,20,19,18,18,1,1,1,1,5,0,-5,1,1,0
529,529,524,524,14,14,13,13,2,1,1,2,0,5,0,0,1,0
1012,1007,1003,1003,17,16,15,16,3,3,3,1,5,4,0,1,1,-1
829,820,820,824,14,17,15,16,3,2,2,1,9,0,-4,-3,2,-1
782,782,778,773,18,17,18,18,2,1,1,2,0,4,5,1,-1,0
557,557,553,553,14,14,13,13,1,1,1,2,0,4,0,0,1,0
1003,998,998,993,13,16,15,16,1,1,1,2,5,0,5,-3,1,-1
304,379,295,290,14,19,15,16,1,1,2,2,-75,84,5,-5,4,-1
960,960,960,956,17,16,15,16,3,1,2,1,0,0,4,1,1,-1
496,496,496,492,18,19,18,19,1,3,2,1,0,0,4,-1,1,-1
829,829,829,824,21,19,20,21,2,1,2,1,0,0,5,2,-1,-1
201,192,192,192,18,17,18,19,1,2,1,1,9,0,0,1,-1,-1
309,295,290,295,14,14,13,13,3,3,1,3,14,5,-5,0,1,0
693,684,679,670,13,14,12,13,1,3,2,2,9,5,9,-1,2,-1
407,403,398,398,17,19,18,18,2,3,3,1,4,5,0,-2,1,0
506,492,496,496,14,17,15,16,3,2,2,1,14,-4,0,-3,2,-1
656,656,660,656,13,14,15,13,2,2,2,1,0,-4,4,-1,-1,2
759,750,750,745,13,14,15,13,2,2,1,2,9,0,5,-1,-1,2
1017,1017,1012,1017,13,16,15,16,1,1,3,4,0,5,-5,-3,1,-1
693,684,689,684,13,14,15,13,2,2,2,1,9,-5,5,-1,-1,2
328,318,323,323,18,17,18,16,1,2,1,2,10,-5,0,1,-1,2
454,450,450,445,13,14,12,13,1,3,2,1,4,0,5,-1,2,-1
436,431,421,421,17,16,15,16,1,1,2,1,5,10,0,1,1,-1
881,881,876,881,14,14,15,13,2,3,1,3,0,5,-5,0,-1,2
918,914,909,914,18,19,18,19,1,3,1,1,4,5,-5,-1,1,-1
1003,1003,1003,1007,17,19,18,18,1,2,1,1,0,0,-4,-2,1,0
295,286,281,276,18,19,18,18,3,2,1,2,9,5,5,-1,1,0
895,895,895,890,18,19,18,19,2,1,2,2,0,0,5,-1,1,-1
614,609,609,600,14,17,15,16,1,3,3,2,5,0,9,-3,2,-1
196,187,196,196,21,19,21,19,1,2,2,3,9,-9,0,2,-2,2
984,974,979,979,20,19,18,18,4,2,1,3,10,-5,0,1,1,0
689,684,684,679,20,19,20,18,1,2,1,2,5,0,5,1,-1,2
506,501,496,496,18,17,18,19,1,1,2,2,5,5,0,1,-1,-1
539,534,534,534,14,14,15,13,1,2,3,2,5,0,0,0,-1,2
632,623,623,623,20,19,18,19,1,2,1,1,9,0,0,1,1,-1
834,829,834,829,14,17,15,16,2,3,2,3,5,-5,5,-3,2,-1
623,614,618,618,21,19,21,21,1,1,1,3,9,-4,0,2,-2,0
721,721,721,717,17,19,18,18,1,2,2,1,0,0,4,-2,1,0
1054,1059,1059,1059,17,16,18,18,1,2,2,1,-5,0,0,1,-2,0
736,726,726,726,20,19,20,18,3,2,1,1,10,0,0,1,-1,2
618,618,623,618,18,19,18,19,1,2,1,3,0,-5,5,-1,1,-1
510,506,506,501,14,17,15,16,1,2,1,2,4,0,5,-3,2,-1
928,918,918,914,14,14,13,13,1,3,2,1,10,0,4,0,1,0
881,881,886,881,18,17,18,16,4,1,2,5,0,-5,5,1,-1,2
946,946,942,942,13,14,15,13,1,1,1,3,0,4,0,-1,-1,2
253,243,243,239,14,17,15,16,3,1,2,2,10,0,4,-3,2,-1
604,600,604,609,14,14,13,13,2,2,3,3,4,-4,-5,0,1,0
290,290,290,286,14,14,13,13,2,2,2,2,0,0,4,0,1,0
974,984,974,970,13,14,12,13,3,1,2,2,-10,10,4,-1,2,-1
886,881,881,881,21,19,20,21,1,1,1,1,5,0,0,2,-1,-1
239,234,229,234,18,19,18,18,3,2,1,1,5,5,-5,-1,1,0
445,445,445,445,13,14,15,13,1,3,3,1,0,0,0,-1,-1,2
243,243,243,234,14,14,13,13,2,3,4,2,0,0,9,0,1,0
529,515,515,515,18,17,18,16,3,2,2,1,14,0,0,1,-1,2
323,318,318,314,14,14,13,13,3,3,1,2,5,0,4,0,1,0
257,253,253,248,21,19,20,18,1,1,1,3,4,0,5,2,-1,2
548,534,534,524,14,17,15,16,2,2,1,1,14,0,10,-3,2,-1
895,876,867,871,14,14,15,13,1,1,1,1,19,9,-4,0,-1,2
909,904,909,904,21,19,21,19,2,1,1,1,5,-5,5,2,-2,2
946,937,932,937,13,14,13,13,2,3,1,1,9,5,-5,-1,1,0
726,721,717,717,17,16,18,16,3,2,2,1,5,4,0,1,-2,2
515,510,501,506,21,19,18,19,2,3,1,1,5,9,-5,2,1,-1
229,243,234,234,14,17,15,16,2,1,1,1,-14,9,0,-3,2,-1
782,773,778,773,18,19,18,18,1,2,1,2,9,-5,5,-1,1,0
810,806,806,806,14,17,15,16,2,4,3,3,4,0,0,-3,2,-1
365,365,365,365,17,16,18,16,1,2,2,1,0,0,0,1,-2,2
604,600,600,595,14,14,13,13,1,3,2,1,4,0,5,0,1,0
810,815,820,820,14,17,15,16,4,2,1,3,-5,-5,0,-3,2,-1
300,286,281,276,14,14,13,13,2,2,1,2,14,5,5,0,1,0
210,206,206,210,18,17,18,19,2,2,3,1,4,0,-4,1,-1,-1
506,501,496,496,14,14,15,16,1,1,1,1,5,5,0,0,-1,-1
707,703,703,703,17,16,18,16,1,3,2,1,4,0,0,1,-2,2
857,848,848,843,21,19,20,21,1,1,2,3,9,0,5,2,-1,-1
857,848,853,843,14,14,13,13,2,2,2,4,9,-5,10,0,1,0
595,590,595,590,18,19,18,19,2,2,1,2,5,-5,5,-1,1,-1
286,271,276,276,14,14,13,13,3,2,1,2,15,-5,0,0,1,0
253,253,243,243,14,17,15,16,3,1,1,1,0,10,0,-3,2,-1
290,286,290,286,21,19,20,19,2,2,1,1,4,-4,4,2,-1,1
360,356,351,351,13,16,15,16,1,1,2,1,4,5,0,-3,1,-1
623,623,628,628,18,19,18,19,2,2,2,1,0,-5,0,-1,1,-1
932,923,923,923,17,17,18,19,1,2,1,1,9,0,0,0,-1,-1
1021,1012,1003,998,13,14,15,16,2,3,1,2,9,9,5,-1,-1,-1
1026,1026,1026,1021,17,16,18,18,3,1,3,2,0,0,5,1,-2,0
834,824,824,824,18,17,18,16,3,3,1,2,10,0,0,1,-1,2
890,881,876,871,18,19,18,18,1,1,1,1,9,5,5,-1,1,0
815,810,806,801,14,14,13,13,1,1,1,1,5,4,5,0,1,0
220,220,220,220,14,17,15,16,2,1,2,3,0,0,0,-3,2,-1
440,436,426,426,17,16,18,16,3,1,1,4,4,10,0,1,-2,2
698,689,689,684,17,16,18,16,1,1,2,2,9,0,5,1,-2,2
473,468,459,464,17,19,18,18,2,1,1,2,5,9,-5,-2,1,0
459,450,450,450,17,16,18,16,3,2,1,1,9,0,0,1,-2,2
515,515,515,515,18,19,18,19,3,1,2,1,0,0,0,-1,1,-1
557,553,553,557,14,17,15,16,1,2,2,1,4,0,-4,-3,2,-1
637,623,628,623,20,19,18,19,2,2,2,2,14,-5,5,1,1,-1
253,248,253,239,14,17,15,16,1,3,2,4,5,-5,14,-3,2,-1
210,210,206,206,14,14,15,13,2,1,1,3,0,4,0,0,-1,2
473,468,464,459,20,19,20,18,1,3,2,1,5,4,5,1,-1,2
506,501,501,501,18,17,18,19,1,1,1,3,5,0,0,1,-1,-1
426,426,417,412,13,14,15,13,3,1,3,2,0,9,5,-1,-1,2
937,932,932,932,20,19,18,18,1,1,1,2,5,0,0,1,1,0
857,853,843,843,14,14,15,13,1,3,3,3,4,10,0,0,-1,2
557,553,557,557,14,14,13,13,1,3,2,1,4,-4,0,0,1,0
182,1073,1073,1068,14,14,15,13,2,2,1,3,-891,0,5,0,-1,2
581,571,576,576,21,19,20,18,1,2,1,1,10,-5,0,2,-1,2
651,637,628,623,13,14,15,13,2,1,2,2,14,9,5,-1,-1,2
450,440,440,440,13,14,12,13,2,2,1,1,10,0,0,-1,2,-1
239,224,210,206,14,17,15,16,2,2,1,2,15,14,4,-3,2,-1
248,234,234,229,14,14,13,13,2,1,1,3,14,0,5,0,1,0
393,389,389,389,13,14,15,13,2,2,1,2,4,0,0,-1,-1,2
820,815,815,810,18,17,18,19,1,3,2,3,5,0,5,1,-1,-1
248,239,234,234,18,17,18,18,1,2,1,1,9,5,0,1,-1,0
445,436,431,426,20,19,20,21,2,3,2,1,9,5,5,1,-1,-1
782,773,773,773,14,14,12,13,2,2,1,2,9,0,0,0,2,-1
487,407,398,403,14,14,15,16,2,1,1,1,80,9,-5,0,-1,-1
937,923,928,923,13,14,15,16,1,2,1,2,14,-5,5,-1,-1,-1
707,703,703,703,13,16,15,16,3,1,1,1,4,0,0,-3,1,-1
665,651,656,646,13,14,15,13,1,2,2,1,14,-5,10,-1,-1,2
871,853,853,853,14,17,15,16,1,4,1,2,18,0,0,-3,2,-1
1036,1031,1031,1031,13,14,15,13,1,4,3,1,5,0,0,-1,-1,2
389,384,384,374,20,19,20,18,1,1,2,3,5,0,10,1,-1,2
1012,1007,1003,1026,20,19,18,18,2,1,1,1,5,4,-23,1,1,0
820,815,820,815,21,19,20,21,6,2,1,1,5,-5,5,2,-1,-1
679,670,670,670,13,16,15,16,2,2,2,2,9,0,0,-3,1,-1
309,304,304,304,18,19,18,19,1,3,2,3,5,0,0,-1,1,-1
548,543,539,534,14,14,15,13,1,1,1,3,5,4,5,0,-1,2
665,656,651,642,13,14,12,13,3,2,2,2,9,5,9,-1,2,-1
876,871,867,867,18,19,18,18,1,1,2,1,5,4,0,-1,1,0
717,717,717,721,13,14,15,13,3,3,1,3,0,0,-4,-1,-1,2
1054,1045,1040,1040,13,14,12,13,2,2,1,3,9,5,0,-1,2,-1
750,740,750,745,20,19,20,18,3,2,2,1,10,-10,5,1,-1,2
604,600,600,600,14,14,13,13,1,3,1,3,4,0,0,0,1,0
857,853,853,853,18,17,18,16,4,3,2,1,4,0,0,1,-1,2
1007,993,989,998,13,14,12,13,2,3,1,1,14,4,-9,-1,2,-1
848,839,843,839,21,19,20,21,1,3,2,1,9,-4,4,2,-1,-1
651,646,642,642,20,19,20,18,1,3,1,1,5,4,0,1,-1,2
360,346,342,346,13,16,15,16,3,1,1,3,14,4,-4,-3,1,-1
370,360,365,360,13,14,12,13,3,2,2,1,10,-5,5,-1,2,-1
271,271,267,262,14,14,15,13,1,1,3,1,0,4,5,0,-1,2
698,693,689,689,17,16,18,16,3,3,3,1,5,4,0,1,-2,2
365,360,360,360,13,14,12,13,1,3,2,1,5,0,0,-1,2,-1
529,524,515,510,18,17,18,19,2,1,1,1,5,9,5,1,-1,-1
1036,1031,1031,1031,20,19,20,18,2,2,1,1,5,0,0,1,-1,2
286,276,271,271,18,19,18,18,1,1,1,2,10,5,0,-1,1,0
740,731,731,731,17,16,18,16,3,2,3,1,9,0,0,1,-2,2
440,436,436,436,20,19,20,21,1,1,1,1,4,0,0,1,-1,-1
951,946,951,946,20,19,20,21,2,1,2,1,5,-5,5,1,-1,-1
806,801,801,796,21,19,21,21,1,3,2,2,5,0,5,2,-2,0
389,379,379,379,17,19,18,18,2,2,1,1,10,0,0,-2,1,0
979,965,290,974,13,14,18,13,2,2,1,1,14,675,-684,-1,-4,5
857,853,698,853,14,17,20,16,2,1,1,2,4,155,-155,-3,-3,4
750,750,745,745,20,19,18,18,3,1,1,2,0,5,0,1,1,0
342,337,337,332,17,16,15,16,4,3,2,1,5,0,5,1,1,-1
389,393,384,379,13,14,12,13,2,3,3,1,-4,9,5,-1,2,-1
712,698,698,693,13,14,15,13,1,2,1,2,14,0,5,-1,-1,2
965,970,974,979,17,16,18,18,2,1,1,1,-5,-4,-5,1,-2,0
721,712,712,712,13,16,15,16,1,2,1,2,9,0,0,-3,1,-1
614,600,604,604,18,17,18,19,3,5,1,1,14,-4,0,1,-1,-1
698,689,693,693,20,19,20,21,1,1,1,3,9,-4,0,1,-1,-1
492,487,487,487,14,14,13,13,3,1,3,2,5,0,0,0,1,0
1017,1007,1012,1007,17,16,18,18,2,1,1,2,10,-5,5,1,-2,0
431,426,426,421,20,19,20,21,1,2,1,2,5,0,5,1,-1,-1
923,928,928,923,18,19,18,19,2,1,2,3,-5,0,5,-1,1,-1
956,951,951,946,17,16,18,18,1,1,1,2,5,0,5,1,-2,0
1078,1068,1068,1068,17,16,18,18,2,3,1,5,10,0,0,1,-2,0
309,304,304,309,18,17,18,16,4,1,1,3,5,0,-5,1,-1,2
581,562,567,876,14,14,15,11,1,1,1,1,19,-5,-309,0,-1,4
937,923,923,914,17,17,18,19,3,2,2,1,14,0,9,0,-1,-1
646,642,642,642,17,16,18,18,3,1,1,1,4,0,0,1,-2,0
839,829,829,829,14,14,13,13,1,4,1,3,10,0,0,0,1,0
965,960,960,956,20,19,20,21,2,1,2,1,5,0,4,1,-1,-1
487,487,482,487,18,19,21,19,2,3,1,1,0,5,-5,-1,-2,2
192,187,182,182,14,14,15,13,1,3,1,1,5,5,0,0,-1,2
332,328,323,323,20,19,18,19,1,1,2,1,4,5,0,1,1,-1
886,881,881,876,18,17,18,18,1,3,2,1,5,0,5,1,-1,0
295,286,286,286,14,14,13,13,2,2,3,1,9,0,0,0,1,0
426,421,426,421,17,16,18,18,1,3,2,1,5,-5,5,1,-2,0
473,473,468,464,13,14,15,16,3,3,1,2,0,5,4,-1,-1,-1
637,632,628,628,13,14,15,13,2,1,1,1,5,4,0,-1,-1,2
974,974,970,965,17,16,15,16,1,5,2,2,0,4,5,1,1,-1
510,506,506,501,18,19,18,19,1,3,1,1,4,0,5,-1,1,-1
182,182,1073,1073,14,14,12,13,2,1,1,2,0,-891,0,0,2,-1
1036,1031,1031,1031,17,19,18,18,3,2,1,1,5,0,0,-2,1,0
267,257,262,257,18,17,18,18,2,2,1,2,10,-5,5,1,-1,0
914,909,904,904,14,17,15,16,5,1,1,2,5,5,0,-3,2,-1
492,487,487,482,18,19,18,19,1,3,2,2,5,0,5,-1,1,-1
571,567,567,567,14,17,15,16,1,1,1,1,4,0,0,-3,2,-1
515,501,492,487,14,14,15,13,1,1,2,2,14,9,5,0,-1,2
895,890,890,890,18,19,18,19,1,1,1,2,5,0,0,-1,1,-1
853,848,853,848,14,14,13,13,1,3,2,1,5,-5,5,0,1,0
956,956,951,951,17,19,18,18,3,1,1,1,0,5,0,-2,1,0
792,787,787,787,14,17,15,16,3,3,2,1,5,0,0,-3,2,-1
937,923,937,923,13,14,12,13,2,2,2,3,14,-14,14,-1,2,-1
628,618,623,614,14,14,13,13,1,3,2,1,10,-5,9,0,1,0
965,890,890,890,17,17,18,16,2,3,3,1,75,0,0,0,-1,2
515,510,515,515,14,17,15,16,2,2,1,1,5,-5,0,-3,2,-1
956,956,956,956,17,16,18,16,1,2,3,2,0,0,0,1,-2,2
656,646,651,646,13,14,15,13,1,2,2,2,10,-5,5,-1,-1,2
595,576,562,562,18,19,18,18,2,2,3,2,19,14,0,-1,1,0
778,773,778,782,20,19,18,19,2,1,1,1,5,-5,-4,1,1,-1
1021,1021,1021,1017,13,14,12,13,3,4,2,2,0,0,4,-1,2,-1
1021,1017,1017,1017,17,16,18,18,1,2,3,1,4,0,0,1,-2,0
909,904,904,909,18,19,18,19,2,1,1,1,5,0,-5,-1,1,-1
187,1078,1073,1078,18,16,18,18,2,1,1,1,-891,5,-5,2,-2,0
937,932,937,932,13,14,12,13,3,1,2,1,5,-5,5,-1,2,-1
1040,1031,1026,1026,20,19,18,18,1,1,1,3,9,5,0,1,1,0
759,745,745,736,13,14,15,13,3,1,2,2,14,0,9,-1,-1,2
764,750,754,750,13,14,15,13,2,3,1,3,14,-4,4,-1,-1,2
942,937,937,937,13,14,12,13,1,3,2,1,5,0,0,-1,2,-1
520,510,510,510,14,17,15,16,3,2,1,1,10,0,0,-3,2,-1
300,300,337,300,18,19,18,19,1,1,1,2,0,-37,37,-1,1,-1
557,548,689,548,18,19,23,18,1,2,1,1,9,-141,141,-1,-4,5
304,309,309,304,14,17,15,16,2,4,2,1,-5,0,5,-3,2,-1
614,604,604,600,14,14,15,13,1,1,3,1,10,0,4,0,-1,2
196,192,192,192,14,17,15,16,1,2,1,3,4,0,0,-3,2,-1
412,403,403,403,17,16,18,16,1,2,1,1,9,0,0,1,-2,2
1054,1050,1050,1045,13,16,15,16,1,1,2,1,4,0,5,-3,1,-1
562,567,567,571,14,14,15,13,2,1,1,1,-5,0,-4,0,-1,2
820,810,806,810,14,17,15,16,2,1,3,3,10,4,-4,-3,2,-1
412,403,403,417,20,19,20,21,2,2,3,1,9,0,-14,1,-1,-1
262,257,257,253,14,14,15,13,2,2,1,3,5,0,4,0,-1,2
843,834,834,829,18,17,18,16,3,3,2,2,9,0,5,1,-1,2
745,740,731,740,20,19,18,18,2,3,1,2,5,9,-9,1,1,0
567,562,567,562,14,14,13,13,2,2,2,1,5,-5,5,0,1,0
637,637,637,637,20,19,18,18,2,1,2,2,0,0,0,1,1,0
1012,1003,1003,1003,17,16,15,16,2,1,2,1,9,0,0,1,1,-1
553,553,557,557,14,17,15,16,2,2,4,1,0,-4,0,-3,2,-1
960,951,956,951,13,14,15,13,1,2,2,1,9,-5,5,-1,-1,2
215,206,201,201,18,17,18,19,3,1,1,1,9,5,0,1,-1,-1
773,768,764,764,17,16,15,16,3,1,2,1,5,4,0,1,1,-1
754,750,750,745,17,19,18,18,1,3,6,1,4,0,5,-2,1,0
473,468,468,468,20,19,20,21,3,2,1,1,5,0,0,1,-1,-1
524,510,506,496,14,14,15,16,1,4,2,2,14,4,10,0,-1,-1
876,871,867,862,14,14,15,13,3,1,3,2,5,4,5,0,-1,2
543,534,529,524,18,19,18,19,3,1,1,1,9,5,5,-1,1,-1
689,684,689,684,17,16,18,18,1,2,1,2,5,-5,5,1,-2,0
506,496,492,496,14,17,15,16,1,3,1,1,10,4,-4,-3,2,-1
604,595,604,600,18,17,18,16,3,1,2,1,9,-9,4,1,-1,2
360,365,360,360,13,16,15,16,3,3,1,1,-5,5,0,-3,1,-1
712,707,707,703,13,16,15,16,1,2,2,2,5,0,4,-3,1,-1
206,206,206,206,21,19,20,21,1,1,1,1,0,0,0,2,-1,-1
548,539,539,534,18,17,18,16,2,2,3,1,9,0,5,1,-1,2
224,220,220,215,18,17,18,19,3,1,1,1,4,0,5,1,-1,-1
323,318,328,328,14,14,15,13,2,4,2,1,5,-10,0,0,-1,2
848,843,834,834,14,14,15,13,2,1,1,4,5,9,0,0,-1,2
895,886,881,886,14,14,13,13,1,2,2,3,9,5,-5,0,1,0
824,820,820,820,18,19,18,19,1,1,1,3,4,0,0,-1,1,-1
890,886,886,886,18,17,18,16,3,3,3,2,4,0,0,1,-1,2
557,543,543,543,21,19,20,21,1,3,4,1,14,0,0,2,-1,-1
309,300,295,300,14,14,13,13,3,2,3,1,9,5,-5,0,1,0
267,257,262,257,18,19,18,18,3,2,4,1,10,-5,5,-1,1,0
196,196,192,192,14,14,13,13,1,1,3,5,0,4,0,0,1,0
637,623,628,623,13,14,15,13,2,2,1,2,14,-5,5,-1,-1,2
1003,998,993,993,17,16,15,16,1,3,1,1,5,5,0,1,1,-1
257,243,239,239,18,17,18,16,3,1,1,3,14,4,0,1,-1,2
318,314,304,304,14,14,13,13,1,3,2,2,4,10,0,0,1,0
1017,1012,1017,1017,20,19,20,18,2,2,1,1,5,-5,0,1,-1,2
754,750,750,754,20,19,20,18,1,2,1,1,4,0,-4,1,-1,2
726,721,717,717,13,14,12,13,1,4,2,1,5,4,0,-1,2,-1
764,754,754,764,17,16,18,16,1,2,1,1,10,0,-10,1,-2,2
646,637,637,637,17,16,18,18,2,2,3,1,9,0,0,1,-2,0
342,332,337,337,13,14,15,16,1,2,2,3,10,-5,0,-1,-1,-1
773,773,778,778,20,19,18,18,1,3,2,1,0,-5,0,1,1,0
426,417,421,426,13,14,15,13,1,1,2,1,9,-4,-5,-1,-1,2
960,951,951,951,13,14,12,13,1,1,3,2,9,0,0,-1,2,-1
684,674,679,674,13,14,12,13,4,2,3,2,10,-5,5,-1,2,-1
689,679,679,674,17,19,18,18,2,1,1,2,10,0,5,-2,1,0
562,553,548,548,18,19,18,18,1,1,1,2,9,5,0,-1,1,0
928,923,918,918,21,19,21,21,1,3,1,1,5,5,0,2,-2,0
998,993,1007,1007,20,19,20,21,2,1,2,1,5,-14,0,1,-1,-1
942,932,942,937,13,14,15,13,1,2,4,1,10,-10,5,-1,-1,2
393,379,379,370,20,19,20,18,2,2,2,1,14,0,9,1,-1,2
262,257,262,262,18,17,18,16,2,2,1,1,5,-5,0,1,-1,2
909,900,900,895,14,14,15,16,2,2,2,2,9,0,5,0,-1,-1
651,637,646,651,13,14,15,16,3,1,1,1,14,-9,-5,-1,-1,-1
1064,1054,1050,1050,13,14,12,13,1,2,3,1,10,4,0,-1,2,-1
717,712,712,712,17,16,15,16,1,2,2,3,5,0,0,1,1,-1
642,632,637,632,17,19,18,18,2,2,2,1,10,-5,5,-2,1,0
351,342,346,342,13,16,15,16,1,2,1,2,9,-4,4,-3,1,-1
210,206,206,206,21,19,20,21,2,4,1,1,4,0,0,2,-1,-1
374,370,370,370,20,19,20,18,1,2,1,1,4,0,0,1,-1,2
